HEADER_TIME_STAMP,ENMO
2016-03-22 14:56:45.000,0.004
2016-03-22 14:56:50.000,0.005
2016-03-22 14:56:55.000,0.015
2016-03-22 14:57:00.000,0.020
2016-03-22 14:57:05.000,0.000
2016-03-22 14:57:10.000,0.019
2016-03-22 14:57:15.000,0.066
2016-03-22 14:57:20.000,0.017
2016-03-22 14:57:25.000,0.144
2016-03-22 14:57:30.000,0.022
2016-03-22 14:57:35.000,0.001
2016-03-22 14:57:40.000,0.000
2016-03-22 14:57:45.000,0.025
2016-03-22 14:57:50.000,0.016
2016-03-22 14:57:55.000,0.000
2016-03-22 14:58:00.000,0.000
2016-03-22 14:58:05.000,0.001
2016-03-22 14:58:10.000,0.000
2016-03-22 14:58:15.000,0.000
2016-03-22 14:58:20.000,0.000
2016-03-22 14:58:25.000,0.000
2016-03-22 14:58:30.000,0.000
2016-03-22 14:58:35.000,0.000
2016-03-22 14:58:40.000,0.000
2016-03-22 14:58:45.000,0.001
2016-03-22 14:58:50.000,0.000
2016-03-22 14:58:55.000,0.001
2016-03-22 14:59:00.000,0.008
2016-03-22 14:59:05.000,0.001
2016-03-22 14:59:10.000,0.001
2016-03-22 14:59:15.000,0.001
2016-03-22 14:59:20.000,0.016
2016-03-22 14:59:25.000,0.034
2016-03-22 14:59:30.000,0.035
2016-03-22 14:59:35.000,0.022
2016-03-22 14:59:40.000,0.002
2016-03-22 14:59:45.000,0.001
2016-03-22 14:59:50.000,0.001
2016-03-22 14:59:55.000,0.001
2016-03-22 15:00:00.000,0.015
2016-03-22 15:00:05.000,0.024
2016-03-22 15:00:10.000,0.050
2016-03-22 15:00:15.000,0.041
2016-03-22 15:00:20.000,0.026
2016-03-22 15:00:25.000,0.022
2016-03-22 15:00:30.000,0.117
2016-03-22 15:00:35.000,0.138
2016-03-22 15:00:40.000,0.015
2016-03-22 15:00:45.000,0.005
2016-03-22 15:00:50.000,0.029
2016-03-22 15:00:55.000,0.019
2016-03-22 15:01:00.000,0.009
2016-03-22 15:01:05.000,0.002
2016-03-22 15:01:10.000,0.002
2016-03-22 15:01:15.000,0.007
2016-03-22 15:01:20.000,0.069
2016-03-22 15:01:25.000,0.031
2016-03-22 15:01:30.000,0.016
2016-03-22 15:01:35.000,0.005
2016-03-22 15:01:40.000,0.010
2016-03-22 15:01:45.000,0.085
2016-03-22 15:01:50.000,0.063
2016-03-22 15:01:55.000,0.069
2016-03-22 15:02:00.000,0.077
2016-03-22 15:02:05.000,0.123
2016-03-22 15:02:10.000,0.161
2016-03-22 15:02:15.000,0.237
2016-03-22 15:02:20.000,0.239
2016-03-22 15:02:25.000,0.081
2016-03-22 15:02:30.000,0.083
2016-03-22 15:02:35.000,0.078
2016-03-22 15:02:40.000,0.047
2016-03-22 15:02:45.000,0.002
2016-03-22 15:02:50.000,0.002
2016-03-22 15:02:55.000,0.002
2016-03-22 15:03:00.000,0.002
2016-03-22 15:03:05.000,0.002
2016-03-22 15:03:10.000,0.002
2016-03-22 15:03:15.000,0.002
2016-03-22 15:03:20.000,0.002
2016-03-22 15:03:25.000,0.002
2016-03-22 15:03:30.000,0.001
2016-03-22 15:03:35.000,0.001
2016-03-22 15:03:40.000,0.039
2016-03-22 15:03:45.000,0.075
2016-03-22 15:03:50.000,0.060
2016-03-22 15:03:55.000,0.098
2016-03-22 15:04:00.000,0.071
2016-03-22 15:04:05.000,0.071
2016-03-22 15:04:10.000,0.030
2016-03-22 15:04:15.000,0.057
2016-03-22 15:04:20.000,0.050
2016-03-22 15:04:25.000,0.022
2016-03-22 15:04:30.000,0.003
2016-03-22 15:04:35.000,0.000
2016-03-22 15:04:40.000,0.014
2016-03-22 15:04:45.000,0.040
2016-03-22 15:04:50.000,0.059
2016-03-22 15:04:55.000,0.007
2016-03-22 15:05:00.000,0.009
2016-03-22 15:05:05.000,0.018
2016-03-22 15:05:10.000,0.029
2016-03-22 15:05:15.000,0.013
2016-03-22 15:05:20.000,0.003
2016-03-22 15:05:25.000,0.004
2016-03-22 15:05:30.000,0.004
2016-03-22 15:05:35.000,0.003
2016-03-22 15:05:40.000,0.015
2016-03-22 15:05:45.000,0.081
2016-03-22 15:05:50.000,0.052
2016-03-22 15:05:55.000,0.065
2016-03-22 15:06:00.000,0.047
2016-03-22 15:06:05.000,0.005
2016-03-22 15:06:10.000,0.003
2016-03-22 15:06:15.000,0.003
2016-03-22 15:06:20.000,0.005
2016-03-22 15:06:25.000,0.019
2016-03-22 15:06:30.000,0.022
2016-03-22 15:06:35.000,0.028
2016-03-22 15:06:40.000,0.023
2016-03-22 15:06:45.000,0.042
2016-03-22 15:06:50.000,0.023
2016-03-22 15:06:55.000,0.010
2016-03-22 15:07:00.000,0.015
2016-03-22 15:07:05.000,0.036
2016-03-22 15:07:10.000,0.090
2016-03-22 15:07:15.000,0.145
2016-03-22 15:07:20.000,0.119
2016-03-22 15:07:25.000,0.258
2016-03-22 15:07:30.000,0.069
2016-03-22 15:07:35.000,0.080
2016-03-22 15:07:40.000,0.100
2016-03-22 15:07:45.000,0.077
2016-03-22 15:07:50.000,0.083
2016-03-22 15:07:55.000,0.111
2016-03-22 15:08:00.000,0.109
2016-03-22 15:08:05.000,0.074
2016-03-22 15:08:10.000,0.137
2016-03-22 15:08:15.000,0.061
2016-03-22 15:08:20.000,0.110
2016-03-22 15:08:25.000,0.106
2016-03-22 15:08:30.000,0.093
2016-03-22 15:08:35.000,0.055
2016-03-22 15:08:40.000,0.031
2016-03-22 15:08:45.000,0.059
2016-03-22 15:08:50.000,0.073
2016-03-22 15:08:55.000,0.075
2016-03-22 15:09:00.000,0.043
2016-03-22 15:09:05.000,0.043
2016-03-22 15:09:10.000,0.036
2016-03-22 15:09:15.000,0.039
2016-03-22 15:09:20.000,0.001
2016-03-22 15:09:25.000,0.000
2016-03-22 15:09:30.000,0.000
2016-03-22 15:09:35.000,0.000
2016-03-22 15:09:40.000,0.000
2016-03-22 15:09:45.000,0.000
2016-03-22 15:09:50.000,0.000
2016-03-22 15:09:55.000,0.000
2016-03-22 15:10:00.000,0.000
2016-03-22 15:10:05.000,0.000
2016-03-22 15:10:10.000,0.010
2016-03-22 15:10:15.000,0.008
2016-03-22 15:10:20.000,0.007
2016-03-22 15:10:25.000,0.032
2016-03-22 15:10:30.000,0.029
2016-03-22 15:10:35.000,0.015
2016-03-22 15:10:40.000,0.029
2016-03-22 15:10:45.000,0.007
2016-03-22 15:10:50.000,0.009
2016-03-22 15:10:55.000,0.043
2016-03-22 15:11:00.000,0.003
2016-03-22 15:11:05.000,0.015
2016-03-22 15:11:10.000,0.003
2016-03-22 15:11:15.000,0.041
2016-03-22 15:11:20.000,0.012
2016-03-22 15:11:25.000,0.061
2016-03-22 15:11:30.000,0.083
2016-03-22 15:11:35.000,0.085
2016-03-22 15:11:40.000,0.074
2016-03-22 15:11:45.000,0.068
