Time,enmoTrunc,xMean,yMean,zMean,xRange,yRange,zRange,xStd,yStd,zStd,temp,samples,dataErrors,clipsBeforeCalibr,clipsAfterCalibr,rawSamples
2016-03-22 14:58:10.000,0.000000,0.001850,-0.015289,0.957440,0.160000,0.153000,0.020001,0.006950,0.007110,0.002380,0.00,1000,0,0,0,1000
2016-03-22 14:58:20.000,0.000000,0.001146,-0.015240,0.957412,0.340000,0.254000,0.024001,0.012928,0.010587,0.002525,0.00,1000,0,0,0,1000
2016-03-22 14:58:30.000,0.000000,0.000805,-0.015441,0.958144,0.024000,0.023000,0.020001,0.002796,0.002472,0.002354,0.00,1000,0,0,0,1000
2016-03-22 14:58:40.000,0.000000,0.000877,-0.015433,0.958645,0.028000,0.027000,0.016001,0.002781,0.002160,0.002414,0.00,1000,0,0,0,1000
2016-03-22 14:58:50.000,0.000000,0.000409,-0.015032,0.958545,0.020000,0.020000,0.016001,0.002331,0.002310,0.002309,0.00,1000,0,0,0,1000
2016-03-22 14:59:10.000,0.000000,0.001829,-0.013972,0.959237,0.020000,0.020000,0.016001,0.002660,0.002517,0.002382,0.00,1000,0,0,0,1000
2016-03-22 14:59:50.000,0.000000,0.001786,-0.013316,0.958935,0.286000,0.141001,0.051000,0.011580,0.005778,0.003110,0.00,1000,0,0,0,1000
2016-03-22 15:02:50.000,0.000000,0.002278,-0.011935,0.960501,0.070000,0.043000,0.016001,0.003971,0.003592,0.002378,0.00,1000,0,0,0,1000
2016-03-22 15:03:00.000,0.000000,0.001993,-0.011931,0.960329,0.020000,0.016000,0.016001,0.002818,0.002909,0.002124,0.00,1000,0,0,0,1000
2016-03-22 15:03:10.000,0.000000,0.001957,-0.011523,0.960893,0.024000,0.020000,0.020001,0.002748,0.003012,0.002118,0.00,1000,0,0,0,1000
2016-03-22 15:03:20.000,0.000000,0.001785,-0.011259,0.960369,0.020000,0.024000,0.016001,0.002746,0.002980,0.002246,0.00,1000,0,0,0,1000
2016-03-22 15:03:30.000,0.000000,0.001437,-0.011323,0.959537,0.024000,0.020000,0.020001,0.002891,0.003043,0.002305,0.00,1000,0,0,0,1000
2016-03-22 15:05:20.000,0.000000,-0.955384,-0.348012,0.071209,0.980000,0.371000,0.051001,0.007080,0.007185,0.010052,0.00,1000,0,0,0,1000
2016-03-22 15:06:10.000,0.000000,-0.702564,-0.646402,0.346798,0.723000,0.664000,0.023000,0.005768,0.006224,0.003897,0.00,1000,0,0,0,1000
2016-03-22 15:13:30.000,0.000000,-0.273840,-0.946696,0.271392,0.305000,0.969000,0.071000,0.007250,0.008121,0.011503,0.00,1000,0,0,0,1000
2016-03-22 15:19:30.000,0.000000,-0.663135,-0.387740,0.621249,0.688000,0.410000,0.043001,0.008024,0.007991,0.006797,0.00,1000,0,0,0,1000
2016-03-22 15:19:40.000,0.000000,-0.654993,-0.389206,0.628588,0.680000,0.422000,0.050001,0.007077,0.007804,0.006927,0.00,1000,0,0,0,1000
2016-03-22 15:26:10.000,0.000000,-0.875741,0.056515,0.419112,0.898000,0.071001,0.090000,0.007184,0.009823,0.012675,0.00,1000,0,0,0,1000
2016-03-22 15:26:50.000,0.000000,-0.661199,-0.494734,0.559440,0.680000,0.512000,0.039000,0.005152,0.008296,0.006459,0.00,1000,0,0,0,1000
2016-03-22 15:27:10.000,0.000000,-0.633421,-0.515069,0.573027,0.664000,0.543000,0.066000,0.008870,0.010195,0.009040,0.00,1000,0,0,0,1000
2016-03-22 15:53:30.000,0.000000,-0.993471,-0.207519,-0.010293,1.008000,0.215000,0.027000,0.003424,0.002424,0.005044,0.00,1000,0,0,0,1000
2016-03-22 15:53:40.000,0.000000,-0.993703,-0.207731,-0.019173,1.008000,0.215000,0.031000,0.003424,0.002439,0.004252,0.00,1000,0,0,0,1000
2016-03-22 15:54:20.000,0.000000,0.124453,-0.047551,-1.046524,0.020001,0.055000,1.059000,0.002841,0.002404,0.002150,0.00,1000,0,0,0,1000
2016-03-22 15:54:30.000,0.000000,0.124172,-0.046315,-1.046708,0.016000,0.055000,1.059000,0.002907,0.002695,0.002433,0.00,1000,0,0,0,1000
2016-03-22 15:54:40.000,0.000000,0.124448,-0.045447,-1.046692,0.020001,0.051000,1.055000,0.003002,0.002579,0.002357,0.00,1000,0,0,0,1000
