errPostCal,errPreCal,meanTemp,nStatic,xIntercept,xSlope,xTemp,yIntercept,ySlope,yTemp,zIntercept,zSlope,zTemp
0.0004471470915658162,0.015135508799420772,0.0,2073,-0.01357578745422826,0.991254717506583,0.0,-0.01663352343758984,1.001906430327472,0.0,-0.02991069923085907,0.9988101347004139,0.0
