Time,enmoTrunc,xMean,yMean,zMean,xRange,yRange,zRange,xStd,yStd,zStd,temp,samples,dataErrors,clipsBeforeCalibr,clipsAfterCalibr,rawSamples
2017-03-22 09:53:30.000,0.000000,0.274034,-0.000090,-0.935705,0.012238,0.012000,0.941036,0.002599,0.001624,0.001819,0.00,1000,0,0,0,800
2017-03-22 09:53:40.000,0.000000,0.273751,0.000151,-0.935593,0.012100,0.011357,0.941000,0.002690,0.001478,0.001809,0.00,1000,0,0,0,800
2017-03-22 09:53:50.000,0.000000,0.274095,0.000173,-0.935555,0.011602,0.009147,0.941000,0.002591,0.001430,0.001896,0.00,1000,0,0,0,800
2017-03-22 09:54:00.000,0.000000,0.274070,0.000062,-0.935629,0.012219,0.007740,0.941000,0.002586,0.001513,0.001802,0.00,1000,0,0,0,800
2017-03-22 09:54:10.000,0.000000,0.273916,0.000220,-0.935679,0.012214,0.007990,0.941042,0.002636,0.001522,0.001906,0.00,1000,0,0,0,800
2017-03-22 09:54:20.000,0.000000,0.273788,0.000338,-0.935428,0.012147,0.012000,0.941000,0.002696,0.001556,0.001847,0.00,1000,0,0,0,800
2017-03-22 09:54:50.000,0.000000,0.268526,0.001204,-0.936820,0.012078,0.010925,0.941120,0.001852,0.001577,0.001764,0.00,1000,0,0,0,800
2017-03-22 09:55:00.000,0.000000,0.268451,0.001265,-0.936809,0.012172,0.009045,0.943379,0.001729,0.001546,0.001713,0.00,1000,0,0,0,800
2017-03-22 09:55:10.000,0.000000,0.268398,0.001590,-0.936838,0.012123,0.009160,0.947000,0.001654,0.001529,0.001757,0.00,1000,0,0,0,800
2017-03-22 09:55:30.000,0.000000,0.269150,0.011063,-0.936328,0.012207,0.012129,0.941150,0.001826,0.002556,0.001744,0.00,1000,0,0,0,800
2017-03-22 09:55:40.000,0.000000,0.269632,0.009588,-0.936482,0.014162,0.012243,0.941101,0.002080,0.002641,0.001708,0.00,1000,0,0,0,800
2017-03-22 09:55:50.000,0.000000,0.269739,0.009150,-0.936371,0.012438,0.012000,0.947000,0.002123,0.002822,0.001763,0.00,1000,0,0,0,800
2017-03-22 09:56:00.000,0.000000,0.270012,0.008708,-0.936289,0.010894,0.012226,0.941142,0.002220,0.002701,0.001723,0.00,1000,0,0,0,800
2017-03-22 09:56:10.000,0.000000,0.270211,0.008042,-0.936417,0.012284,0.012201,0.941095,0.002257,0.002641,0.001733,0.00,1000,0,0,0,800
2017-03-22 09:56:20.000,0.000000,0.270346,0.007842,-0.936408,0.015001,0.012041,0.941086,0.002295,0.002601,0.001723,0.00,1000,0,0,0,800
2017-03-22 09:56:30.000,0.000000,0.270416,0.007809,-0.936512,0.015001,0.012122,0.941122,0.002387,0.002568,0.001711,0.00,1000,0,0,0,800
2017-03-22 09:56:40.000,0.000000,0.270386,0.007422,-0.936581,0.015001,0.012585,0.941109,0.002270,0.002612,0.001791,0.00,1000,0,0,0,800
2017-03-22 09:56:50.000,0.000000,0.270707,0.007271,-0.936353,0.012257,0.012080,0.941148,0.002403,0.002461,0.001668,0.00,1000,0,0,0,800
2017-03-22 09:57:00.000,0.000000,0.271000,0.007645,-0.936088,0.012041,0.015000,0.943398,0.002475,0.002564,0.001943,0.00,1000,0,0,0,800
2017-03-22 09:57:10.000,0.000000,0.270761,0.007431,-0.936163,0.012864,0.012248,0.947000,0.002376,0.002516,0.001788,0.00,1000,0,0,0,800
2017-03-22 09:57:20.000,0.000000,0.270780,0.007577,-0.936204,0.011969,0.011382,0.941094,0.002355,0.002545,0.001819,0.00,1000,0,0,0,800
2017-03-22 09:57:30.000,0.000000,0.270885,0.007559,-0.936121,0.010615,0.012241,0.941000,0.002418,0.002545,0.001791,0.00,1000,0,0,0,800
2017-03-22 09:57:40.000,0.000000,0.271047,0.007153,-0.936310,0.012195,0.011868,0.941000,0.002503,0.002409,0.001821,0.00,1000,0,0,0,800
2017-03-22 09:57:50.000,0.000000,0.271057,0.006835,-0.936358,0.012260,0.012235,0.941027,0.002449,0.002474,0.001734,0.00,1000,0,0,0,800
2017-03-22 09:58:00.000,0.000000,0.271267,0.007429,-0.936111,0.011489,0.013364,0.941057,0.002524,0.002591,0.001812,0.00,1000,0,0,0,800
2017-03-22 09:58:10.000,0.000000,0.271087,0.006987,-0.936256,0.014343,0.015000,0.941000,0.002547,0.002520,0.001718,0.00,1000,0,0,0,800
2017-03-22 09:58:20.000,0.000000,0.271112,0.007354,-0.936097,0.012133,0.012589,0.941067,0.002465,0.002552,0.001841,0.00,1000,0,0,0,800
2017-03-22 09:58:30.000,0.000000,0.271156,0.006904,-0.936131,0.012143,0.010095,0.941153,0.002568,0.002281,0.001713,0.00,1000,0,0,0,800
2017-03-22 09:58:40.000,0.000000,0.271341,0.006580,-0.936270,0.012001,0.013333,0.941088,0.002551,0.002302,0.001719,0.00,1000,0,0,0,800
2017-03-22 09:58:50.000,0.000000,0.271578,0.006793,-0.936050,0.013162,0.012113,0.941134,0.002655,0.002299,0.001816,0.00,1000,0,0,0,800
2017-03-22 09:59:00.000,0.000000,0.271467,0.006898,-0.936176,0.012228,0.013756,0.941095,0.002529,0.002435,0.001829,0.00,1000,0,0,0,800
2017-03-22 09:59:10.000,0.000000,0.271580,0.006633,-0.936393,0.012152,0.014718,0.941147,0.002623,0.002407,0.001850,0.00,1000,0,0,0,800
2017-03-22 09:59:20.000,0.000000,0.271162,0.006708,-0.936169,0.010866,0.012109,0.945470,0.002551,0.002393,0.001855,0.00,1000,0,0,0,800
2017-03-22 09:59:30.000,0.000000,0.271388,0.006620,-0.936045,0.012001,0.013600,0.941000,0.002559,0.002289,0.001723,0.00,1000,0,0,0,800
2017-03-22 09:59:40.000,0.000000,0.271486,0.006806,-0.936439,0.012123,0.011222,0.941074,0.002643,0.002320,0.001774,0.00,1000,0,0,0,800
2017-03-22 09:59:50.000,0.000000,0.271654,0.006431,-0.936540,0.012199,0.011776,0.941160,0.002570,0.002290,0.001854,0.00,1000,0,0,0,800
2017-03-22 10:00:00.000,0.000000,0.271181,0.006729,-0.936258,0.015001,0.015000,0.947000,0.002581,0.002291,0.001847,0.00,1000,0,0,0,800
2017-03-22 10:00:10.000,0.000000,0.271413,0.006552,-0.936105,0.012076,0.012232,0.941000,0.002681,0.002305,0.001815,0.00,1000,0,0,0,800
2017-03-22 10:00:20.000,0.000000,0.271510,0.006401,-0.936144,0.013652,0.013103,0.941038,0.002606,0.002324,0.001819,0.00,1000,0,0,0,800
2017-03-22 10:00:30.000,0.000000,0.271147,0.006160,-0.936290,0.012124,0.015000,0.941170,0.002529,0.002236,0.001764,0.00,1000,0,0,0,800
2017-03-22 10:00:40.000,0.000000,0.271413,0.006257,-0.936364,0.012077,0.012778,0.946082,0.002553,0.002265,0.001740,0.00,1000,0,0,0,800
2017-03-22 10:00:50.000,0.000000,0.271087,0.006023,-0.936401,0.011854,0.012266,0.941194,0.002509,0.002252,0.001789,0.00,1000,0,0,0,800
2017-03-22 10:01:00.000,0.000000,0.271420,0.006179,-0.936282,0.012114,0.015000,0.941000,0.002549,0.002163,0.001728,0.00,1000,0,0,0,800
2017-03-22 10:01:10.000,0.000000,0.271558,0.006168,-0.936123,0.011560,0.012235,0.941000,0.002581,0.002286,0.001750,0.00,1000,0,0,0,800
2017-03-22 10:01:40.000,0.000000,-0.318097,-0.417356,-0.805669,0.330124,0.428000,0.817954,0.003641,0.002731,0.003107,0.00,1000,0,0,0,800
2017-03-22 10:01:50.000,0.000000,-0.315695,-0.417007,-0.807439,0.330928,0.434000,0.871836,0.007201,0.007646,0.007354,0.00,1000,0,0,0,800
2017-03-22 10:03:10.000,0.000000,0.320542,0.029361,-0.925579,0.033816,0.033576,0.942744,0.003712,0.002786,0.002821,0.00,1000,0,0,0,800
2017-03-22 10:03:20.000,0.000000,0.320418,0.029771,-0.925223,0.069890,0.058412,0.950000,0.004398,0.003425,0.002935,0.00,1000,0,0,0,800
