Time,enmoTrunc,xRange,yRange,zRange,xStd,yStd,zStd,temp,samples,dataErrors,clipsBeforeCalibr,clipsAfterCalibr,rawSamples
2017-03-22 09:45:00.000,0.000477,0.033433,0.020201,0.017152,0.003388,0.002771,0.003338,0.00,500,0,0,0,400
2017-03-22 09:45:05.000,0.000589,0.016874,0.020147,0.014990,0.003017,0.002831,0.003313,0.00,500,0,0,0,400
2017-03-22 09:45:10.000,0.000583,0.020877,0.022387,0.017308,0.003126,0.003021,0.003271,0.00,500,0,0,0,400
2017-03-22 09:45:15.000,0.000263,0.021038,0.021845,0.014601,0.003069,0.002861,0.003299,0.00,500,0,0,0,400
2017-03-22 09:45:20.000,0.000225,0.016664,0.023007,0.014990,0.002949,0.002819,0.003316,0.00,500,0,0,0,400
2017-03-22 09:45:25.000,0.000121,0.029162,0.020076,0.014990,0.003157,0.002773,0.003183,0.00,500,0,0,0,400
2017-03-22 09:45:30.000,0.000135,0.025143,0.020269,0.014990,0.003166,0.002845,0.003178,0.00,500,0,0,0,400
2017-03-22 09:45:35.000,0.000290,0.020830,0.021946,0.015053,0.003251,0.002976,0.003321,0.00,500,0,0,0,400
2017-03-22 09:45:40.000,0.000239,0.023362,0.020263,0.014990,0.003320,0.002859,0.003138,0.00,500,0,0,0,400
2017-03-22 09:45:45.000,0.000337,0.020945,0.020257,0.019053,0.003101,0.002922,0.003455,0.00,500,0,0,0,400
2017-03-22 09:45:50.000,0.000289,0.016664,0.020555,0.015076,0.002868,0.002764,0.003301,0.00,500,0,0,0,400
2017-03-22 09:45:55.000,0.000431,0.020830,0.022420,0.014990,0.003092,0.002765,0.003323,0.00,500,0,0,0,400
2017-03-22 09:46:00.000,0.000623,0.016758,0.020316,0.016059,0.002984,0.002903,0.003257,0.00,500,0,0,0,400
2017-03-22 09:46:05.000,0.000612,0.016664,0.020321,0.012303,0.002913,0.002834,0.003217,0.00,500,0,0,0,400
2017-03-22 09:46:10.000,0.000488,0.016664,0.020094,0.013495,0.003102,0.002785,0.003296,0.00,500,0,0,0,400
2017-03-22 09:46:15.000,0.000688,0.033478,0.021764,0.017609,0.003399,0.002811,0.003417,0.00,500,0,0,0,400
2017-03-22 09:46:20.000,0.000421,0.024996,0.020406,0.014332,0.003144,0.002879,0.003398,0.00,500,0,0,0,400
2017-03-22 09:46:25.000,0.000615,0.021105,0.021409,0.012973,0.003295,0.002860,0.003338,0.00,500,0,0,0,400
2017-03-22 09:46:30.000,0.000632,0.020953,0.020205,0.015211,0.003081,0.002829,0.003175,0.00,500,0,0,0,400
2017-03-22 09:46:35.000,0.000617,0.020867,0.020186,0.016172,0.003366,0.002915,0.003233,0.00,500,0,0,0,400
2017-03-22 09:46:40.000,0.000784,0.020830,0.020290,0.012224,0.003016,0.002882,0.003187,0.00,500,0,0,0,400
2017-03-22 09:46:45.000,0.000892,0.025089,0.023007,0.014322,0.003175,0.002988,0.003214,0.00,500,0,0,0,400
2017-03-22 09:46:50.000,0.001105,0.016964,0.020240,0.012204,0.003169,0.002785,0.003332,0.00,500,0,0,0,400
2017-03-22 09:46:55.000,0.000749,0.020882,0.021472,0.014990,0.003284,0.002846,0.003327,0.00,500,0,0,0,400
2017-03-22 09:47:00.000,0.000664,0.025160,0.020086,0.014496,0.003100,0.003197,0.003277,0.00,500,0,0,0,400
2017-03-22 09:47:05.000,0.000674,0.020830,0.020254,0.015099,0.003043,0.002802,0.003284,0.00,500,0,0,0,400
2017-03-22 09:47:10.000,0.000622,0.021041,0.020113,0.014069,0.003330,0.002914,0.003316,0.00,500,0,0,0,400
2017-03-22 09:47:15.000,0.000669,0.021056,0.020183,0.013500,0.003131,0.002877,0.003242,0.00,500,0,0,0,400
