errPostCal,errPreCal,meanTemp,nStatic,xIntercept,xSlope,xTemp,yIntercept,ySlope,yTemp,zIntercept,zSlope,zTemp
0.0007017475085086336,0.020542249609355034,0.0,25,-0.03518043943109295,0.9604207372329517,0.0,0.07160697509026324,1.0266004041143928,0.0,0.04439025150802793,0.9940987701356434,0.0
