errPostCal,errPreCal,meanTemp,nStatic,xIntercept,xSlope,xTemp,yIntercept,ySlope,yTemp,zIntercept,zSlope,zTemp
0.0006115882915181864,0.0108318647721463,0.0,2064,0.01663164362952406,0.9753345590074924,0.0,-0.03219776953245559,0.9530363438761208,0.0,0.0312681956684717,0.9949755977122056,0.0
