timestamp,axis1,axis2,axis3
2017-03-22 09:50:55,0,0,0
2017-03-22 09:51:00,0,0,0
2017-03-22 09:51:05,0,0,0
2017-03-22 09:51:10,0,0,0
2017-03-22 09:51:15,0,0,0
2017-03-22 09:51:20,146,102,197
2017-03-22 09:51:25,166,61,191
2017-03-22 09:51:30,0,0,0
2017-03-22 09:51:35,0,0,0
2017-03-22 09:51:40,0,0,0
2017-03-22 09:51:45,0,0,0
2017-03-22 09:51:50,0,0,0
2017-03-22 09:51:55,0,0,0
2017-03-22 09:52:00,0,0,0
2017-03-22 09:52:05,0,0,0
2017-03-22 09:52:10,0,0,0
2017-03-22 09:52:15,0,0,0
2017-03-22 09:52:20,0,0,0
2017-03-22 09:52:25,0,0,0
2017-03-22 09:52:30,0,0,0
2017-03-22 09:52:35,0,0,0
2017-03-22 09:52:40,0,0,0
2017-03-22 09:52:45,0,0,0
2017-03-22 09:52:50,0,0,0
2017-03-22 09:52:55,0,0,0
2017-03-22 09:53:00,0,0,0
2017-03-22 09:53:05,0,0,0
2017-03-22 09:53:10,0,0,0
2017-03-22 09:53:15,0,0,0
2017-03-22 09:53:20,0,0,0
2017-03-22 09:53:25,0,0,0
2017-03-22 09:53:30,0,0,0
2017-03-22 09:53:35,0,0,0
2017-03-22 09:53:40,0,0,0
2017-03-22 09:53:45,0,0,0
2017-03-22 09:53:50,0,0,0
2017-03-22 09:53:55,0,0,0
2017-03-22 09:54:00,0,0,0
2017-03-22 09:54:05,0,0,0
2017-03-22 09:54:10,0,0,0
2017-03-22 09:54:15,0,0,0
2017-03-22 09:54:20,0,0,0
2017-03-22 09:54:25,0,0,0
2017-03-22 09:54:30,0,0,0
2017-03-22 09:54:35,0,0,0
2017-03-22 09:54:40,0,0,0
2017-03-22 09:54:45,0,0,0
2017-03-22 09:54:50,0,0,0
2017-03-22 09:54:55,0,0,0
2017-03-22 09:55:00,0,0,0
2017-03-22 09:55:05,0,0,0
2017-03-22 09:55:10,0,0,0
2017-03-22 09:55:15,0,0,0
2017-03-22 09:55:20,0,0,0
2017-03-22 09:55:25,0,0,0
2017-03-22 09:55:30,262,375,523
2017-03-22 09:55:35,320,343,172
2017-03-22 09:55:40,563,155,257
2017-03-22 09:55:45,516,571,542
2017-03-22 09:55:50,482,321,348
2017-03-22 09:55:55,496,635,642
2017-03-22 09:56:00,185,111,277
2017-03-22 09:56:05,288,520,669
2017-03-22 09:56:10,318,197,371
2017-03-22 09:56:15,428,360,363
2017-03-22 09:56:20,504,470,553
2017-03-22 09:56:25,0,32,0
2017-03-22 09:56:30,0,0,0
2017-03-22 09:56:35,0,0,0
2017-03-22 09:56:40,0,0,0
2017-03-22 09:56:45,0,0,0
2017-03-22 09:56:50,0,0,0
2017-03-22 09:56:55,0,0,0
2017-03-22 09:57:00,0,0,0
2017-03-22 09:57:05,0,0,0
2017-03-22 09:57:10,0,0,0
2017-03-22 09:57:15,0,0,0
2017-03-22 09:57:20,70,74,0
2017-03-22 09:57:25,0,15,0
2017-03-22 09:57:30,0,0,0
2017-03-22 09:57:35,0,0,0
2017-03-22 09:57:40,0,0,0
2017-03-22 09:57:45,0,0,0
2017-03-22 09:57:50,0,0,0
2017-03-22 09:57:55,0,0,0
2017-03-22 09:58:00,0,0,0
2017-03-22 09:58:05,0,0,0
2017-03-22 09:58:10,0,0,0
2017-03-22 09:58:15,0,0,0
2017-03-22 09:58:20,0,0,0
2017-03-22 09:58:25,0,0,0
2017-03-22 09:58:30,0,0,0
2017-03-22 09:58:35,0,0,0
2017-03-22 09:58:40,0,0,0
2017-03-22 09:58:45,274,164,329
2017-03-22 09:58:50,7,0,240
2017-03-22 09:58:55,0,0,0
2017-03-22 09:59:00,0,0,0
2017-03-22 09:59:05,0,0,0
2017-03-22 09:59:10,0,0,0
2017-03-22 09:59:15,0,0,0
2017-03-22 09:59:20,0,0,0
2017-03-22 09:59:25,0,0,0
2017-03-22 09:59:30,0,0,0
2017-03-22 09:59:35,0,0,0
2017-03-22 09:59:40,0,0,0
2017-03-22 09:59:45,0,0,0
2017-03-22 09:59:50,0,0,0
2017-03-22 09:59:55,0,0,0
2017-03-22 10:00:00,0,0,0
2017-03-22 10:00:05,0,0,0
2017-03-22 10:00:10,0,0,0
2017-03-22 10:00:15,0,0,0
2017-03-22 10:00:20,0,0,0
2017-03-22 10:00:25,0,0,0
2017-03-22 10:00:30,0,0,0
2017-03-22 10:00:35,0,0,0
2017-03-22 10:00:40,0,0,0
2017-03-22 10:00:45,0,0,0
2017-03-22 10:00:50,0,0,0
2017-03-22 10:00:55,0,0,0
2017-03-22 10:01:00,0,0,0
2017-03-22 10:01:05,0,0,0
2017-03-22 10:01:10,0,0,0
2017-03-22 10:01:15,0,0,0
2017-03-22 10:01:20,0,0,0
2017-03-22 10:01:25,0,28,0
2017-03-22 10:01:30,0,0,0
2017-03-22 10:01:35,0,0,0
2017-03-22 10:01:40,0,0,0
2017-03-22 10:01:45,0,0,0
2017-03-22 10:01:50,0,0,0
2017-03-22 10:01:55,0,0,0
2017-03-22 10:02:00,354,175,184
2017-03-22 10:02:05,206,175,121
2017-03-22 10:02:10,53,126,33
2017-03-22 10:02:15,0,27,12
2017-03-22 10:02:20,94,125,110
2017-03-22 10:02:25,0,0,5
2017-03-22 10:02:30,57,33,22
2017-03-22 10:02:35,56,29,34
2017-03-22 10:02:40,15,2,0
2017-03-22 10:02:45,278,222,205
2017-03-22 10:02:50,457,99,227
2017-03-22 10:02:55,348,153,466
2017-03-22 10:03:00,48,22,49
2017-03-22 10:03:05,0,0,0
2017-03-22 10:03:10,0,0,0
2017-03-22 10:03:15,0,0,0
2017-03-22 10:03:20,0,0,0
2017-03-22 10:03:25,0,0,0
2017-03-22 10:03:30,0,0,0
2017-03-22 10:03:35,0,0,0
2017-03-22 10:03:40,0,0,0
2017-03-22 10:03:45,0,0,0
2017-03-22 10:03:50,0,0,0
2017-03-22 10:03:55,0,0,0
2017-03-22 10:04:00,0,0,0
2017-03-22 10:04:05,0,0,0
2017-03-22 10:04:10,0,0,0
2017-03-22 10:04:15,0,0,0
2017-03-22 10:04:20,0,0,0
2017-03-22 10:04:25,0,0,0
2017-03-22 10:04:30,0,0,0
2017-03-22 10:04:35,0,0,0
2017-03-22 10:04:40,0,0,0
2017-03-22 10:04:45,0,0,0
2017-03-22 10:04:50,0,0,0
2017-03-22 10:04:55,0,0,0
2017-03-22 10:05:00,0,0,0
2017-03-22 10:05:05,0,0,0
2017-03-22 10:05:10,0,0,0
2017-03-22 10:05:15,0,0,0
2017-03-22 10:05:20,0,0,0
2017-03-22 10:05:25,172,155,171
2017-03-22 10:05:30,49,119,91
2017-03-22 10:05:35,0,0,0
2017-03-22 10:05:40,0,0,0
2017-03-22 10:05:45,175,97,202
2017-03-22 10:05:50,778,664,579
2017-03-22 10:05:55,139,392,564
2017-03-22 10:06:00,584,351,406
2017-03-22 10:06:05,216,320,93
2017-03-22 10:06:10,14,0,0
2017-03-22 10:06:15,65,101,0
2017-03-22 10:06:20,21,193,0
2017-03-22 10:06:25,285,414,262
2017-03-22 10:06:30,711,249,178
2017-03-22 10:06:35,140,212,346
2017-03-22 10:06:40,20,27,95
2017-03-22 10:06:45,249,112,78
2017-03-22 10:06:50,104,222,250
2017-03-22 10:06:55,5,40,123
2017-03-22 10:07:00,0,0,0
2017-03-22 10:07:05,54,117,73
2017-03-22 10:07:10,286,238,328
2017-03-22 10:07:15,408,223,181
2017-03-22 10:07:20,69,0,5
2017-03-22 10:07:25,200,3,14
2017-03-22 10:07:30,90,11,2
2017-03-22 10:07:35,5,4,0
2017-03-22 10:07:40,24,5,0
2017-03-22 10:07:45,0,0,0
2017-03-22 10:07:50,0,0,0
2017-03-22 10:07:55,471,390,277
2017-03-22 10:08:00,246,283,362
2017-03-22 10:08:05,382,221,196
2017-03-22 10:08:10,7,0,0
2017-03-22 10:08:15,0,0,0
2017-03-22 10:08:20,0,0,133
2017-03-22 10:08:25,262,165,314
2017-03-22 10:08:30,769,325,214
2017-03-22 10:08:35,121,122,221
2017-03-22 10:08:40,129,112,173
2017-03-22 10:08:45,0,11,19
2017-03-22 10:08:50,8,82,102
2017-03-22 10:08:55,0,10,25
2017-03-22 10:09:00,0,5,0
2017-03-22 10:09:05,169,298,161
2017-03-22 10:09:10,360,290,680
2017-03-22 10:09:15,32,4,30
2017-03-22 10:09:20,262,303,207
2017-03-22 10:09:25,0,15,0
2017-03-22 10:09:30,5,62,36
2017-03-22 10:09:35,71,127,120
2017-03-22 10:09:40,0,9,15
2017-03-22 10:09:45,0,0,0
2017-03-22 10:09:50,9,45,46
2017-03-22 10:09:55,0,0,0
2017-03-22 10:10:00,0,0,0
2017-03-22 10:10:05,0,0,0
2017-03-22 10:10:10,0,0,0
2017-03-22 10:10:15,20,44,92
2017-03-22 10:10:20,191,194,200
2017-03-22 10:10:25,162,88,70
2017-03-22 10:10:30,216,147,81
2017-03-22 10:10:35,231,133,109
2017-03-22 10:10:40,195,117,111
2017-03-22 10:10:45,247,138,150
2017-03-22 10:10:50,205,141,150
2017-03-22 10:10:55,153,105,89
2017-03-22 10:11:00,193,184,162
2017-03-22 10:11:05,215,191,248
2017-03-22 10:11:10,209,89,186
2017-03-22 10:11:15,302,200,287
2017-03-22 10:11:20,26,107,65
2017-03-22 10:11:25,0,0,0
2017-03-22 10:11:30,0,0,0
2017-03-22 10:11:35,70,51,283
2017-03-22 10:11:40,69,71,219
2017-03-22 10:11:45,10,24,66
2017-03-22 10:11:50,62,51,124
2017-03-22 10:11:55,0,0,0
2017-03-22 10:12:00,54,65,29
2017-03-22 10:12:05,55,156,213
2017-03-22 10:12:10,0,0,0
2017-03-22 10:12:15,286,235,207
2017-03-22 10:12:20,187,602,157
2017-03-22 10:12:25,229,507,117
2017-03-22 10:12:30,254,390,94
2017-03-22 10:12:35,306,342,144
2017-03-22 10:12:40,321,215,86
2017-03-22 10:12:45,373,157,104
2017-03-22 10:12:50,378,196,122
2017-03-22 10:12:55,390,167,115
2017-03-22 10:13:00,440,287,148
2017-03-22 10:13:05,392,287,57
2017-03-22 10:13:10,351,298,80
2017-03-22 10:13:15,285,303,196
2017-03-22 10:13:20,85,59,154
2017-03-22 10:13:25,20,135,276
2017-03-22 10:13:30,104,109,47
2017-03-22 10:13:35,109,38,144
2017-03-22 10:13:40,89,43,72
2017-03-22 10:13:45,118,188,238
2017-03-22 10:13:50,0,1,13
2017-03-22 10:13:55,0,25,38
2017-03-22 10:14:00,609,663,305
2017-03-22 10:14:05,336,744,126
2017-03-22 10:14:10,286,754,99
2017-03-22 10:14:15,305,653,98
2017-03-22 10:14:20,338,526,94
2017-03-22 10:14:25,358,451,162
2017-03-22 10:14:30,452,472,152
2017-03-22 10:14:35,412,468,178
2017-03-22 10:14:40,988,561,295
2017-03-22 10:14:45,1056,700,222
2017-03-22 10:14:50,359,570,135
2017-03-22 10:14:55,309,610,105
2017-03-22 10:15:00,261,343,241
2017-03-22 10:15:05,100,73,121
2017-03-22 10:15:10,111,125,123
2017-03-22 10:15:15,54,99,189
2017-03-22 10:15:20,0,0,0
2017-03-22 10:15:25,0,0,0
2017-03-22 10:15:30,256,456,122
2017-03-22 10:15:35,147,774,119
2017-03-22 10:15:40,163,742,90
2017-03-22 10:15:45,403,915,118
2017-03-22 10:15:50,326,940,79
2017-03-22 10:15:55,246,789,109
2017-03-22 10:16:00,202,919,105
2017-03-22 10:16:05,347,812,188
2017-03-22 10:16:10,869,801,265
2017-03-22 10:16:15,632,840,212
2017-03-22 10:16:20,896,862,274
2017-03-22 10:16:25,1026,1102,379
2017-03-22 10:16:30,166,175,162
2017-03-22 10:16:35,0,28,0
2017-03-22 10:16:40,257,164,45
2017-03-22 10:16:45,475,166,155
2017-03-22 10:16:50,0,0,0
2017-03-22 10:16:55,0,11,12
2017-03-22 10:17:00,1240,670,500
2017-03-22 10:17:05,2787,1438,412
2017-03-22 10:17:10,2693,1571,791
2017-03-22 10:17:15,2246,1612,708
2017-03-22 10:17:20,2312,1522,707
2017-03-22 10:17:25,2436,1429,578
2017-03-22 10:17:30,1983,1345,441
2017-03-22 10:17:35,1989,1351,629
2017-03-22 10:17:40,1889,1519,828
2017-03-22 10:17:45,2147,1423,400
2017-03-22 10:17:50,1843,1290,298
2017-03-22 10:17:55,1790,1360,399
2017-03-22 10:18:00,554,532,433
2017-03-22 10:18:05,576,776,506
2017-03-22 10:18:10,182,556,454
2017-03-22 10:18:15,292,421,825
2017-03-22 10:18:20,56,97,23
2017-03-22 10:18:25,2,2,4
2017-03-22 10:18:30,0,7,7
2017-03-22 10:18:35,0,0,0
2017-03-22 10:18:40,0,0,0
2017-03-22 10:18:45,1576,731,559
2017-03-22 10:18:50,2485,1651,651
2017-03-22 10:18:55,2449,1617,752
2017-03-22 10:19:00,2032,1296,509
2017-03-22 10:19:05,2068,1310,454
2017-03-22 10:19:10,2161,1345,483
2017-03-22 10:19:15,2193,1354,429
2017-03-22 10:19:20,2139,1362,466
2017-03-22 10:19:25,2132,1251,455
2017-03-22 10:19:30,2260,1263,517
2017-03-22 10:19:35,2427,1314,604
2017-03-22 10:19:40,2438,1350,564
2017-03-22 10:19:45,1144,649,402
2017-03-22 10:19:50,3,5,0
2017-03-22 10:19:55,548,433,119
2017-03-22 10:20:00,13,84,0
2017-03-22 10:20:05,0,0,0
2017-03-22 10:20:10,39,245,260
2017-03-22 10:20:15,8,10,0
2017-03-22 10:20:20,0,7,0
2017-03-22 10:20:25,0,0,0
2017-03-22 10:20:30,1951,744,536
2017-03-22 10:20:35,2878,1363,598
2017-03-22 10:20:40,2859,1410,646
2017-03-22 10:20:45,2593,1408,665
2017-03-22 10:20:50,2954,1442,782
2017-03-22 10:20:55,2611,1288,746
2017-03-22 10:21:00,2633,1287,827
2017-03-22 10:21:05,2617,1494,755
2017-03-22 10:21:10,2682,1460,765
2017-03-22 10:21:15,2805,1402,584
2017-03-22 10:21:20,2739,1408,567
2017-03-22 10:21:25,2634,1407,601
2017-03-22 10:21:30,1658,941,623
2017-03-22 10:21:35,35,61,49
2017-03-22 10:21:40,8,0,4
2017-03-22 10:21:45,2,62,9
2017-03-22 10:21:50,0,0,0
2017-03-22 10:21:55,0,0,0
2017-03-22 10:22:00,0,8,0
2017-03-22 10:22:05,316,78,112
2017-03-22 10:22:10,3831,1306,694
2017-03-22 10:22:15,3716,1397,636
2017-03-22 10:22:20,3554,1359,626
2017-03-22 10:22:25,3382,1419,721
2017-03-22 10:22:30,2970,1269,663
2017-03-22 10:22:35,2970,1196,609
2017-03-22 10:22:40,3299,1337,638
2017-03-22 10:22:45,3170,1291,692
2017-03-22 10:22:50,3107,1263,720
2017-03-22 10:22:55,3232,1220,635
2017-03-22 10:23:00,2971,1251,643
2017-03-22 10:23:05,2705,1205,712
2017-03-22 10:23:10,148,172,347
2017-03-22 10:23:15,5,17,13
2017-03-22 10:23:20,14,38,6
2017-03-22 10:23:25,0,0,0
2017-03-22 10:23:30,0,0,0
2017-03-22 10:23:35,0,0,0
2017-03-22 10:23:40,0,1,3
2017-03-22 10:23:45,0,0,0
2017-03-22 10:23:50,1875,771,559
2017-03-22 10:23:55,3479,1381,736
2017-03-22 10:24:00,3585,1409,665
2017-03-22 10:24:05,3885,1387,800
2017-03-22 10:24:10,4387,1426,540
2017-03-22 10:24:15,4257,1346,562
2017-03-22 10:24:20,4018,1358,524
2017-03-22 10:24:25,3857,1293,638
2017-03-22 10:24:30,3807,1246,712
2017-03-22 10:24:35,3451,1296,792
2017-03-22 10:24:40,3569,1340,934
2017-03-22 10:24:45,3296,1274,889
2017-03-22 10:24:50,1309,689,891
2017-03-22 10:24:55,0,23,0
2017-03-22 10:25:00,4,31,2
2017-03-22 10:25:05,0,0,0
2017-03-22 10:25:10,40,69,33
2017-03-22 10:25:15,0,0,0
2017-03-22 10:25:20,4,72,0
2017-03-22 10:25:25,0,0,0
2017-03-22 10:25:30,0,0,0
2017-03-22 10:25:35,0,0,0
2017-03-22 10:25:40,0,0,0
2017-03-22 10:25:45,8,21,83
2017-03-22 10:25:50,10,5,13
2017-03-22 10:25:55,0,1,6
2017-03-22 10:26:00,1584,592,626
2017-03-22 10:26:05,4089,1443,856
2017-03-22 10:26:10,4269,1418,801
2017-03-22 10:26:15,4308,1422,927
2017-03-22 10:26:20,4279,1564,921
2017-03-22 10:26:25,1683,1010,1255
2017-03-22 10:26:30,667,345,335
2017-03-22 10:26:35,45,70,68
2017-03-22 10:26:40,165,294,169
2017-03-22 10:26:45,70,0,15
2017-03-22 10:26:50,0,24,44
2017-03-22 10:26:55,68,156,90
2017-03-22 10:27:00,175,490,239
2017-03-22 10:27:05,51,125,33
2017-03-22 10:27:10,41,136,31
2017-03-22 10:27:15,760,330,226
2017-03-22 10:27:20,537,521,203
2017-03-22 10:27:25,441,530,97
2017-03-22 10:27:30,376,517,165
2017-03-22 10:27:35,474,527,147
2017-03-22 10:27:40,341,338,112
2017-03-22 10:27:45,358,333,194
2017-03-22 10:27:50,371,371,160
2017-03-22 10:27:55,222,288,184
2017-03-22 10:28:00,251,252,119
2017-03-22 10:28:05,530,358,226
2017-03-22 10:28:10,771,233,234
2017-03-22 10:28:15,144,145,124
2017-03-22 10:28:20,839,418,463
2017-03-22 10:28:25,212,169,218
2017-03-22 10:28:30,657,477,369
2017-03-22 10:28:35,536,280,167
2017-03-22 10:28:40,121,257,334
2017-03-22 10:28:45,262,366,375
2017-03-22 10:28:50,405,377,340
2017-03-22 10:28:55,380,327,426
2017-03-22 10:29:00,479,363,338
2017-03-22 10:29:05,79,77,220
2017-03-22 10:29:10,240,115,165
2017-03-22 10:29:15,668,360,297
2017-03-22 10:29:20,653,496,716
2017-03-22 10:29:25,157,65,45
2017-03-22 10:29:30,553,416,559
2017-03-22 10:29:35,302,335,980
2017-03-22 10:29:40,232,391,1046
2017-03-22 10:29:45,180,388,328
2017-03-22 10:29:50,247,791,734
2017-03-22 10:29:55,37,298,548
2017-03-22 10:30:00,176,403,401
2017-03-22 10:30:05,6,1,1
2017-03-22 10:30:10,0,158,37
2017-03-22 10:30:15,446,223,627
2017-03-22 10:30:20,211,133,215
2017-03-22 10:30:25,301,261,138
2017-03-22 10:30:30,609,249,479
2017-03-22 10:30:35,509,245,360
2017-03-22 10:30:40,434,643,619
2017-03-22 10:30:45,247,201,511
2017-03-22 10:30:50,557,558,614
2017-03-22 10:30:55,90,266,355
2017-03-22 10:31:00,34,37,139
2017-03-22 10:31:05,104,62,527
2017-03-22 10:31:10,204,384,688
2017-03-22 10:31:15,177,389,573
2017-03-22 10:31:20,390,313,516
2017-03-22 10:31:25,440,282,442
2017-03-22 10:31:30,533,347,359
2017-03-22 10:31:35,531,372,568
2017-03-22 10:31:40,16,84,92
2017-03-22 10:31:45,488,318,414
2017-03-22 10:31:50,299,218,206
2017-03-22 10:31:55,160,158,205
2017-03-22 10:32:00,78,83,109
2017-03-22 10:32:05,0,13,73
2017-03-22 10:32:10,0,0,0
2017-03-22 10:32:15,198,121,220
2017-03-22 10:32:20,0,0,0
2017-03-22 10:32:25,0,0,0
2017-03-22 10:32:30,0,0,0
2017-03-22 10:32:35,0,0,0
2017-03-22 10:32:40,378,161,261
2017-03-22 10:32:45,297,41,102
2017-03-22 10:32:50,233,43,149
2017-03-22 10:32:55,252,53,108
2017-03-22 10:33:00,247,30,108
2017-03-22 10:33:05,259,32,169
2017-03-22 10:33:10,304,62,165
2017-03-22 10:33:15,300,59,153
2017-03-22 10:33:20,315,76,183
2017-03-22 10:33:25,259,51,71
2017-03-22 10:33:30,281,31,78
2017-03-22 10:33:35,342,78,163
2017-03-22 10:33:40,43,36,113
2017-03-22 10:33:45,27,0,4
2017-03-22 10:33:50,0,33,13
2017-03-22 10:33:55,0,0,0
2017-03-22 10:34:00,0,7,1
2017-03-22 10:34:05,0,0,0
2017-03-22 10:34:10,0,0,0
2017-03-22 10:34:15,360,256,257
2017-03-22 10:34:20,375,414,92
2017-03-22 10:34:25,249,345,126
2017-03-22 10:34:30,231,259,75
2017-03-22 10:34:35,251,286,105
2017-03-22 10:34:40,219,337,74
2017-03-22 10:34:45,218,374,81
2017-03-22 10:34:50,254,243,61
2017-03-22 10:34:55,253,285,114
2017-03-22 10:35:00,223,349,146
2017-03-22 10:35:05,282,350,129
2017-03-22 10:35:10,246,407,138
2017-03-22 10:35:15,512,303,411
2017-03-22 10:35:20,186,295,320
2017-03-22 10:35:25,252,47,218
2017-03-22 10:35:30,9,13,14
2017-03-22 10:35:35,0,0,0
2017-03-22 10:35:40,0,0,0
2017-03-22 10:35:45,0,0,0
2017-03-22 10:35:50,293,250,216
2017-03-22 10:35:55,532,561,260
2017-03-22 10:36:00,354,310,364
2017-03-22 10:36:05,475,693,220
2017-03-22 10:36:10,94,733,120
2017-03-22 10:36:15,132,753,137
2017-03-22 10:36:20,76,829,93
2017-03-22 10:36:25,154,825,161
2017-03-22 10:36:30,131,838,106
2017-03-22 10:36:35,104,827,160
2017-03-22 10:36:40,87,831,169
2017-03-22 10:36:45,126,784,269
2017-03-22 10:36:50,467,548,579
2017-03-22 10:36:55,238,257,572
2017-03-22 10:37:00,40,140,280
2017-03-22 10:37:05,296,175,398
2017-03-22 10:37:10,547,328,404
2017-03-22 10:37:15,1053,931,200
2017-03-22 10:37:20,1180,917,116
2017-03-22 10:37:25,1275,918,240
2017-03-22 10:37:30,1276,955,166
2017-03-22 10:37:35,1236,994,166
2017-03-22 10:37:40,1227,963,107
2017-03-22 10:37:45,1217,968,43
2017-03-22 10:37:50,1268,976,157
2017-03-22 10:37:55,1190,943,192
2017-03-22 10:38:00,1200,978,161
2017-03-22 10:38:05,1263,1046,157
2017-03-22 10:38:10,963,805,252
2017-03-22 10:38:15,308,242,621
2017-03-22 10:38:20,20,32,237
2017-03-22 10:38:25,0,37,19
2017-03-22 10:38:30,0,0,0
2017-03-22 10:38:35,0,0,0
2017-03-22 10:38:40,0,2,0
2017-03-22 10:38:45,1031,843,386
2017-03-22 10:38:50,1381,1013,102
2017-03-22 10:38:55,1370,989,130
2017-03-22 10:39:00,1492,1018,159
2017-03-22 10:39:05,1504,1032,241
2017-03-22 10:39:10,1487,1043,175
2017-03-22 10:39:15,1542,1062,196
2017-03-22 10:39:20,1615,1051,211
2017-03-22 10:39:25,1511,1040,250
2017-03-22 10:39:30,1427,995,135
2017-03-22 10:39:35,1526,1089,187
2017-03-22 10:39:40,1514,1036,181
2017-03-22 10:39:45,606,419,246
2017-03-22 10:39:50,26,16,0
2017-03-22 10:39:55,0,44,39
2017-03-22 10:40:00,0,0,0
2017-03-22 10:40:05,115,107,13
2017-03-22 10:40:10,11,37,5
2017-03-22 10:40:15,1,12,8
2017-03-22 10:40:20,112,91,99
2017-03-22 10:40:25,1346,778,405
2017-03-22 10:40:30,1622,1002,233
2017-03-22 10:40:35,1609,905,207
2017-03-22 10:40:40,1616,981,246
2017-03-22 10:40:45,1623,1020,259
2017-03-22 10:40:50,1747,1053,314
2017-03-22 10:40:55,1933,1028,307
2017-03-22 10:41:00,1927,942,442
2017-03-22 10:41:05,1795,1035,310
2017-03-22 10:41:10,1821,1024,157
2017-03-22 10:41:15,1801,1016,287
2017-03-22 10:41:20,1517,946,447
2017-03-22 10:41:25,310,247,189
2017-03-22 10:41:30,115,241,325
2017-03-22 10:41:35,298,190,434
2017-03-22 10:41:40,78,271,551
2017-03-22 10:41:45,0,0,0
2017-03-22 10:41:50,153,84,244
2017-03-22 10:41:55,198,272,589
2017-03-22 10:42:00,596,349,393
2017-03-22 10:42:05,1865,913,448
2017-03-22 10:42:10,1869,912,296
2017-03-22 10:42:15,1970,901,466
2017-03-22 10:42:20,2012,929,302
2017-03-22 10:42:25,2025,1151,260
2017-03-22 10:42:30,2126,1004,385
2017-03-22 10:42:35,2026,859,548
2017-03-22 10:42:40,2082,1039,455
2017-03-22 10:42:45,2068,1066,526
2017-03-22 10:42:50,2014,982,441
2017-03-22 10:42:55,2046,1067,292
2017-03-22 10:43:00,971,684,493
2017-03-22 10:43:05,47,82,40
2017-03-22 10:43:10,147,161,295
2017-03-22 10:43:15,35,160,193
2017-03-22 10:43:20,169,200,376
2017-03-22 10:43:25,0,0,0
2017-03-22 10:43:30,0,17,9
2017-03-22 10:43:35,204,196,728
2017-03-22 10:43:40,198,165,317
2017-03-22 10:43:45,368,209,291
2017-03-22 10:43:50,351,330,416
2017-03-22 10:43:55,0,3,11
2017-03-22 10:44:00,607,324,349
2017-03-22 10:44:05,2169,1019,358
2017-03-22 10:44:10,2307,1007,479
2017-03-22 10:44:15,2477,1092,478
2017-03-22 10:44:20,2600,1153,536
2017-03-22 10:44:25,2511,1220,485
2017-03-22 10:44:30,2688,1237,383
2017-03-22 10:44:35,2420,1094,579
2017-03-22 10:44:40,2612,1241,315
2017-03-22 10:44:45,2591,1221,289
2017-03-22 10:44:50,2444,1147,604
2017-03-22 10:44:55,2391,1066,738
2017-03-22 10:45:00,1157,552,463
2017-03-22 10:45:05,135,125,123
2017-03-22 10:45:10,24,63,0
