HEADER_TIME_STAMP,ENMO
2016-03-25 15:34:20.000,0.076
2016-03-25 15:34:25.000,0.136
2016-03-25 15:34:30.000,0.121
2016-03-25 15:34:35.000,0.079
2016-03-25 15:34:40.000,0.086
2016-03-25 15:34:45.000,0.080
2016-03-25 15:34:50.000,0.066
2016-03-25 15:34:55.000,0.169
2016-03-25 15:35:00.000,0.133
2016-03-25 15:35:05.000,0.058
2016-03-25 15:35:10.000,0.036
2016-03-25 15:35:15.000,0.037
2016-03-25 15:35:20.000,0.072
2016-03-25 15:35:25.000,0.067
2016-03-25 15:35:30.000,0.117
2016-03-25 15:35:35.000,0.036
2016-03-25 15:35:40.000,0.035
2016-03-25 15:35:45.000,0.060
2016-03-25 15:35:50.000,0.019
2016-03-25 15:35:55.000,0.010
2016-03-25 15:36:00.000,0.005
2016-03-25 15:36:05.000,0.008
2016-03-25 15:36:10.000,0.002
2016-03-25 15:36:15.000,0.003
2016-03-25 15:36:20.000,0.006
2016-03-25 15:36:25.000,0.011
2016-03-25 15:36:30.000,0.007
2016-03-25 15:36:35.000,0.019
2016-03-25 15:36:40.000,0.007
2016-03-25 15:36:45.000,0.010
2016-03-25 15:36:50.000,0.017
2016-03-25 15:36:55.000,0.022
2016-03-25 15:37:00.000,0.084
2016-03-25 15:37:05.000,0.030
2016-03-25 15:37:10.000,0.050
2016-03-25 15:37:15.000,0.098
2016-03-25 15:37:20.000,0.068
2016-03-25 15:37:25.000,0.070
2016-03-25 15:37:30.000,0.031
2016-03-25 15:37:35.000,0.140
2016-03-25 15:37:40.000,0.034
2016-03-25 15:37:45.000,0.022
2016-03-25 15:37:50.000,0.015
2016-03-25 15:37:55.000,0.099
2016-03-25 15:38:00.000,0.051
2016-03-25 15:38:05.000,0.015
2016-03-25 15:38:10.000,0.019
2016-03-25 15:38:15.000,0.005
2016-03-25 15:38:20.000,0.009
2016-03-25 15:38:25.000,0.018
2016-03-25 15:38:30.000,0.071
2016-03-25 15:38:35.000,0.091
2016-03-25 15:38:40.000,0.045
2016-03-25 15:38:45.000,0.049
2016-03-25 15:38:50.000,0.056
2016-03-25 15:38:55.000,0.146
2016-03-25 15:39:00.000,0.159
2016-03-25 15:39:05.000,0.171
2016-03-25 15:39:10.000,0.033
2016-03-25 15:39:15.000,0.008
2016-03-25 15:39:20.000,0.041
2016-03-25 15:39:25.000,0.010
2016-03-25 15:39:30.000,0.002
2016-03-25 15:39:35.000,0.008
2016-03-25 15:39:40.000,0.011
2016-03-25 15:39:45.000,0.069
2016-03-25 15:39:50.000,0.048
2016-03-25 15:39:55.000,0.001
2016-03-25 15:40:00.000,0.001
2016-03-25 15:40:05.000,0.001
2016-03-25 15:40:10.000,0.001
2016-03-25 15:40:15.000,0.035
2016-03-25 15:40:20.000,0.061
2016-03-25 15:40:25.000,0.052
2016-03-25 15:40:30.000,0.061
2016-03-25 15:40:35.000,0.057
2016-03-25 15:40:40.000,0.058
2016-03-25 15:40:45.000,0.055
2016-03-25 15:40:50.000,0.066
2016-03-25 15:40:55.000,0.067
2016-03-25 15:41:00.000,0.070
2016-03-25 15:41:05.000,0.036
2016-03-25 15:41:10.000,0.010
2016-03-25 15:41:15.000,0.011
2016-03-25 15:41:20.000,0.009
2016-03-25 15:41:25.000,0.100
2016-03-25 15:41:30.000,0.114
2016-03-25 15:41:35.000,0.124
2016-03-25 15:41:40.000,0.143
2016-03-25 15:41:45.000,0.143
2016-03-25 15:41:50.000,0.143
2016-03-25 15:41:55.000,0.138
2016-03-25 15:42:00.000,0.146
2016-03-25 15:42:05.000,0.144
2016-03-25 15:42:10.000,0.135
2016-03-25 15:42:15.000,0.081
2016-03-25 15:42:20.000,0.012
2016-03-25 15:42:25.000,0.007
2016-03-25 15:42:30.000,0.002
2016-03-25 15:42:35.000,0.099
2016-03-25 15:42:40.000,0.220
2016-03-25 15:42:45.000,0.227
2016-03-25 15:42:50.000,0.236
2016-03-25 15:42:55.000,0.206
2016-03-25 15:43:00.000,0.247
2016-03-25 15:43:05.000,0.240
2016-03-25 15:43:10.000,0.231
2016-03-25 15:43:15.000,0.253
2016-03-25 15:43:20.000,0.261
2016-03-25 15:43:25.000,0.243
2016-03-25 15:43:30.000,0.210
2016-03-25 15:43:35.000,0.069
2016-03-25 15:43:40.000,0.010
2016-03-25 15:43:45.000,0.008
2016-03-25 15:43:50.000,0.003
2016-03-25 15:43:55.000,0.250
2016-03-25 15:44:00.000,0.405
2016-03-25 15:44:05.000,0.472
2016-03-25 15:44:10.000,0.550
2016-03-25 15:44:15.000,0.521
2016-03-25 15:44:20.000,0.522
2016-03-25 15:44:25.000,0.571
2016-03-25 15:44:30.000,0.522
2016-03-25 15:44:35.000,0.566
2016-03-25 15:44:40.000,0.608
2016-03-25 15:44:45.000,0.199
2016-03-25 15:44:50.000,0.011
2016-03-25 15:44:55.000,0.007
2016-03-25 15:45:00.000,0.006
2016-03-25 15:45:05.000,0.007
2016-03-25 15:45:10.000,0.007
2016-03-25 15:45:15.000,0.468
2016-03-25 15:45:20.000,0.733
2016-03-25 15:45:25.000,0.696
2016-03-25 15:45:30.000,0.671
2016-03-25 15:45:35.000,0.699
2016-03-25 15:45:40.000,0.712
2016-03-25 15:45:45.000,0.843
2016-03-25 15:45:50.000,0.682
2016-03-25 15:45:55.000,0.821
2016-03-25 15:46:00.000,0.745
2016-03-25 15:46:05.000,0.167
2016-03-25 15:46:10.000,0.007
2016-03-25 15:46:15.000,0.013
2016-03-25 15:46:20.000,0.022
2016-03-25 15:46:25.000,0.005
2016-03-25 15:46:30.000,0.006
2016-03-25 15:46:35.000,0.032
2016-03-25 15:46:40.000,0.981
2016-03-25 15:46:45.000,1.349
2016-03-25 15:46:50.000,1.051
2016-03-25 15:46:55.000,0.995
2016-03-25 15:47:00.000,0.978
2016-03-25 15:47:05.000,1.060
2016-03-25 15:47:10.000,0.866
2016-03-25 15:47:15.000,0.889
2016-03-25 15:47:20.000,1.002
2016-03-25 15:47:25.000,1.002
2016-03-25 15:47:30.000,1.021
2016-03-25 15:47:35.000,0.247
2016-03-25 15:47:40.000,0.017
2016-03-25 15:47:45.000,0.085
2016-03-25 15:47:50.000,0.010
2016-03-25 15:47:55.000,0.010
2016-03-25 15:48:00.000,0.010
2016-03-25 15:48:05.000,0.009
2016-03-25 15:48:10.000,0.012
2016-03-25 15:48:15.000,0.893
2016-03-25 15:48:20.000,1.201
2016-03-25 15:48:25.000,1.001
2016-03-25 15:48:30.000,1.153
2016-03-25 15:48:35.000,1.259
2016-03-25 15:48:40.000,1.196
2016-03-25 15:48:45.000,1.238
2016-03-25 15:48:50.000,1.271
2016-03-25 15:48:55.000,1.304
2016-03-25 15:49:00.000,1.325
2016-03-25 15:49:05.000,0.221
2016-03-25 15:49:10.000,0.052
2016-03-25 15:49:15.000,0.004
2016-03-25 15:49:20.000,0.004
2016-03-25 15:49:25.000,0.003
2016-03-25 15:49:30.000,0.006
2016-03-25 15:49:35.000,0.009
2016-03-25 15:49:40.000,0.005
2016-03-25 15:49:45.000,0.004
2016-03-25 15:49:50.000,0.004
2016-03-25 15:49:55.000,0.003
2016-03-25 15:50:00.000,0.003
2016-03-25 15:50:05.000,0.008
2016-03-25 15:50:10.000,0.164
2016-03-25 15:50:15.000,0.125
2016-03-25 15:50:20.000,0.068
2016-03-25 15:50:25.000,0.162
2016-03-25 15:50:30.000,0.195
2016-03-25 15:50:35.000,0.116
2016-03-25 15:50:40.000,0.044
2016-03-25 15:50:45.000,0.041
2016-03-25 15:50:50.000,0.193
2016-03-25 15:50:55.000,0.130
2016-03-25 15:51:00.000,0.055
2016-03-25 15:51:05.000,0.007
2016-03-25 15:51:10.000,0.022
2016-03-25 15:51:15.000,0.050
2016-03-25 15:51:20.000,0.054
2016-03-25 15:51:25.000,0.001
2016-03-25 15:51:30.000,0.022
2016-03-25 15:51:35.000,0.013
2016-03-25 15:51:40.000,0.002
2016-03-25 15:51:45.000,0.002
2016-03-25 15:51:50.000,0.002
2016-03-25 15:51:55.000,0.032
2016-03-25 15:52:00.000,0.074
2016-03-25 15:52:05.000,0.097
2016-03-25 15:52:10.000,0.080
2016-03-25 15:52:15.000,0.064
2016-03-25 15:52:20.000,0.053
2016-03-25 15:52:25.000,0.058
2016-03-25 15:52:30.000,0.065
2016-03-25 15:52:35.000,0.064
2016-03-25 15:52:40.000,0.064
2016-03-25 15:52:45.000,0.041
2016-03-25 15:52:50.000,0.005
2016-03-25 15:52:55.000,0.008
2016-03-25 15:53:00.000,0.003
2016-03-25 15:53:05.000,0.032
2016-03-25 15:53:10.000,0.027
2016-03-25 15:53:15.000,0.002
2016-03-25 15:53:20.000,0.001
2016-03-25 15:53:25.000,0.066
2016-03-25 15:53:30.000,0.118
2016-03-25 15:53:35.000,0.124
2016-03-25 15:53:40.000,0.131
2016-03-25 15:53:45.000,0.131
2016-03-25 15:53:50.000,0.138
2016-03-25 15:53:55.000,0.141
2016-03-25 15:54:00.000,0.145
2016-03-25 15:54:05.000,0.142
2016-03-25 15:54:10.000,0.134
2016-03-25 15:54:15.000,0.077
2016-03-25 15:54:20.000,0.016
2016-03-25 15:54:25.000,0.023
2016-03-25 15:54:30.000,0.002
2016-03-25 15:54:35.000,0.007
2016-03-25 15:54:40.000,0.008
2016-03-25 15:54:45.000,0.092
2016-03-25 15:54:50.000,0.206
2016-03-25 15:54:55.000,0.207
2016-03-25 15:55:00.000,0.223
2016-03-25 15:55:05.000,0.247
2016-03-25 15:55:10.000,0.265
2016-03-25 15:55:15.000,0.272
2016-03-25 15:55:20.000,0.245
2016-03-25 15:55:25.000,0.215
2016-03-25 15:55:30.000,0.214
2016-03-25 15:55:35.000,0.067
2016-03-25 15:55:40.000,0.037
2016-03-25 15:55:45.000,0.016
2016-03-25 15:55:50.000,0.003
2016-03-25 15:55:55.000,0.002
2016-03-25 15:56:00.000,0.010
2016-03-25 15:56:05.000,0.078
2016-03-25 15:56:10.000,0.476
2016-03-25 15:56:15.000,0.581
2016-03-25 15:56:20.000,0.551
2016-03-25 15:56:25.000,0.567
2016-03-25 15:56:30.000,0.681
2016-03-25 15:56:35.000,0.651
2016-03-25 15:56:40.000,0.599
2016-03-25 15:56:45.000,0.612
2016-03-25 15:56:50.000,0.653
2016-03-25 15:56:55.000,0.359
2016-03-25 15:57:00.000,0.095
2016-03-25 15:57:05.000,0.051
2016-03-25 15:57:10.000,0.009
2016-03-25 15:57:15.000,0.006
2016-03-25 15:57:20.000,0.008
2016-03-25 15:57:25.000,0.091
2016-03-25 15:57:30.000,0.817
2016-03-25 15:57:35.000,0.692
2016-03-25 15:57:40.000,0.806
2016-03-25 15:57:45.000,0.669
2016-03-25 15:57:50.000,0.813
2016-03-25 15:57:55.000,0.746
2016-03-25 15:58:00.000,0.951
2016-03-25 15:58:05.000,0.707
2016-03-25 15:58:10.000,0.672
2016-03-25 15:58:15.000,0.337
2016-03-25 15:58:20.000,0.040
2016-03-25 15:58:25.000,0.048
2016-03-25 15:58:30.000,0.008
2016-03-25 15:58:35.000,0.008
2016-03-25 15:58:40.000,0.005
2016-03-25 15:58:45.000,0.008
2016-03-25 15:58:50.000,0.069
2016-03-25 15:58:55.000,0.114
2016-03-25 15:59:00.000,1.064
2016-03-25 15:59:05.000,0.900
2016-03-25 15:59:10.000,1.020
2016-03-25 15:59:15.000,1.006
2016-03-25 15:59:20.000,1.021
2016-03-25 15:59:25.000,1.080
2016-03-25 15:59:30.000,1.060
2016-03-25 15:59:35.000,1.024
2016-03-25 15:59:40.000,0.929
2016-03-25 15:59:45.000,0.435
2016-03-25 15:59:50.000,0.010
2016-03-25 15:59:55.000,0.018
2016-03-25 16:00:00.000,0.019
2016-03-25 16:00:05.000,0.003
2016-03-25 16:00:10.000,0.004
2016-03-25 16:00:15.000,0.002
2016-03-25 16:00:20.000,0.002
2016-03-25 16:00:25.000,0.637
2016-03-25 16:00:30.000,1.580
2016-03-25 16:00:35.000,1.569
2016-03-25 16:00:40.000,1.413
2016-03-25 16:00:45.000,1.360
2016-03-25 16:00:50.000,1.309
2016-03-25 16:00:55.000,1.428
2016-03-25 16:01:00.000,1.494
2016-03-25 16:01:05.000,1.478
2016-03-25 16:01:10.000,1.390
2016-03-25 16:01:15.000,0.061
2016-03-25 16:01:20.000,0.040
2016-03-25 16:01:25.000,0.046
2016-03-25 16:01:30.000,0.182
2016-03-25 16:01:35.000,0.138
2016-03-25 16:01:40.000,0.119
2016-03-25 16:01:45.000,0.155
2016-03-25 16:01:50.000,0.091
2016-03-25 16:01:55.000,0.142
2016-03-25 16:02:00.000,0.062
2016-03-25 16:02:05.000,0.021
2016-03-25 16:02:10.000,0.014
2016-03-25 16:02:15.000,0.016
2016-03-25 16:02:20.000,0.022
2016-03-25 16:02:25.000,0.006
2016-03-25 16:02:30.000,0.008
2016-03-25 16:02:35.000,0.005
2016-03-25 16:02:40.000,0.003
2016-03-25 16:02:45.000,0.005
2016-03-25 16:02:50.000,0.004
2016-03-25 16:02:55.000,0.004
2016-03-25 16:03:00.000,0.004
2016-03-25 16:03:05.000,0.007
2016-03-25 16:03:10.000,0.006
2016-03-25 16:03:15.000,0.007
2016-03-25 16:03:20.000,0.027
2016-03-25 16:03:25.000,0.035
2016-03-25 16:03:30.000,0.103
2016-03-25 16:03:35.000,0.041
2016-03-25 16:03:40.000,0.063
2016-03-25 16:03:45.000,0.000
2016-03-25 16:03:50.000,0.010
2016-03-25 16:03:55.000,0.024
2016-03-25 16:04:00.000,0.009
2016-03-25 16:04:05.000,0.000
2016-03-25 16:04:10.000,0.000
2016-03-25 16:04:15.000,0.088
2016-03-25 16:04:20.000,0.017
2016-03-25 16:04:25.000,0.010
2016-03-25 16:04:30.000,0.018
2016-03-25 16:04:35.000,0.001
2016-03-25 16:04:40.000,0.001
2016-03-25 16:04:45.000,0.000
2016-03-25 16:04:50.000,0.039
2016-03-25 16:04:55.000,0.025
2016-03-25 16:05:00.000,0.016
2016-03-25 16:05:05.000,0.003
2016-03-25 16:05:10.000,0.032
2016-03-25 16:05:15.000,0.038
2016-03-25 16:05:20.000,0.013
2016-03-25 16:05:25.000,0.010
2016-03-25 16:05:30.000,0.027
2016-03-25 16:05:35.000,0.012
2016-03-25 16:05:40.000,0.018
2016-03-25 16:05:45.000,0.048
2016-03-25 16:05:50.000,0.023
2016-03-25 16:05:55.000,0.096
2016-03-25 16:06:00.000,0.010
2016-03-25 16:06:05.000,0.008
2016-03-25 16:06:10.000,0.008
2016-03-25 16:06:15.000,0.008
2016-03-25 16:06:20.000,0.008
2016-03-25 16:06:25.000,0.008
2016-03-25 16:06:30.000,0.007
2016-03-25 16:06:35.000,0.008
2016-03-25 16:06:40.000,0.008
2016-03-25 16:06:45.000,0.041
2016-03-25 16:06:50.000,0.113
2016-03-25 16:06:55.000,0.149
2016-03-25 16:07:00.000,0.106
2016-03-25 16:07:05.000,0.075
2016-03-25 16:07:10.000,0.040
2016-03-25 16:07:15.000,0.062
2016-03-25 16:07:20.000,0.047
2016-03-25 16:07:25.000,0.118
