Time,enmoTrunc,xRange,yRange,zRange,xStd,yStd,zStd,temp,samples,dataErrors,clipsBeforeCalibr,clipsAfterCalibr,rawSamples
2017-03-22 09:45:00.000,0.000366,0.015052,0.011972,1.003431,0.001636,0.002803,0.002663,0.00,500,0,0,0,400
2017-03-22 09:45:05.000,0.000403,0.009910,0.011519,1.003031,0.001375,0.002651,0.002662,0.00,500,0,0,0,400
2017-03-22 09:45:10.000,0.000580,0.014912,0.012043,1.003431,0.001429,0.002720,0.002635,0.00,500,0,0,0,400
2017-03-22 09:45:15.000,0.000545,0.011579,0.012132,1.003431,0.001592,0.002721,0.002589,0.00,500,0,0,0,400
2017-03-22 09:45:20.000,0.000702,0.006143,0.012104,1.003431,0.001474,0.002598,0.002587,0.00,500,0,0,0,400
2017-03-22 09:45:25.000,0.000773,0.011980,0.012208,1.003431,0.001431,0.002591,0.002558,0.00,500,0,0,0,400
2017-03-22 09:45:30.000,0.000605,0.006222,0.012182,1.003431,0.001429,0.002675,0.002517,0.00,500,0,0,0,400
2017-03-22 09:45:35.000,0.000614,0.007736,0.012199,1.003108,0.001402,0.002634,0.002464,0.00,500,0,0,0,400
2017-03-22 09:45:40.000,0.000815,0.006213,0.011070,1.003459,0.001366,0.002450,0.002601,0.00,500,0,0,0,400
2017-03-22 09:45:45.000,0.000805,0.009095,0.009259,1.003431,0.001424,0.002414,0.002528,0.00,500,0,0,0,400
2017-03-22 09:45:50.000,0.000749,0.011998,0.014669,1.003431,0.001559,0.002481,0.002557,0.00,500,0,0,0,400
2017-03-22 09:45:55.000,0.000838,0.012699,0.013137,1.003431,0.001530,0.002536,0.002509,0.00,500,0,0,0,400
2017-03-22 09:46:00.000,0.000750,0.006065,0.009400,1.003431,0.001399,0.002326,0.002468,0.00,500,0,0,0,400
2017-03-22 09:46:05.000,0.000844,0.012024,0.009341,1.003431,0.001529,0.002385,0.002587,0.00,500,0,0,0,400
2017-03-22 09:46:10.000,0.000832,0.006164,0.013604,1.003457,0.001365,0.002340,0.002472,0.00,500,0,0,0,400
2017-03-22 09:46:15.000,0.000897,0.013955,0.010523,1.003541,0.001470,0.002424,0.002454,0.00,500,0,0,0,400
2017-03-22 09:46:20.000,0.000856,0.006305,0.010516,1.003431,0.001436,0.002183,0.002500,0.00,500,0,0,0,400
2017-03-22 09:46:25.000,0.000973,0.006180,0.011075,1.003431,0.001434,0.002286,0.002444,0.00,500,0,0,0,400
2017-03-22 09:46:30.000,0.001000,0.009072,0.014162,1.003431,0.001397,0.002443,0.002436,0.00,500,0,0,0,400
2017-03-22 09:46:35.000,0.000875,0.012698,0.009445,1.003431,0.001393,0.002226,0.002445,0.00,500,0,0,0,400
2017-03-22 09:46:40.000,0.000877,0.011275,0.009303,1.003431,0.001427,0.002230,0.002469,0.00,500,0,0,0,400
2017-03-22 09:46:45.000,0.000908,0.006208,0.011424,1.003431,0.001424,0.002116,0.002515,0.00,500,0,0,0,400
2017-03-22 09:46:50.000,0.000954,0.009021,0.011237,1.003478,0.001408,0.002215,0.002444,0.00,500,0,0,0,400
2017-03-22 09:46:55.000,0.000944,0.014318,0.013591,1.003431,0.001330,0.002066,0.002443,0.00,500,0,0,0,400
2017-03-22 09:47:00.000,0.000940,0.009107,0.011472,1.003500,0.001462,0.002038,0.002501,0.00,500,0,0,0,400
2017-03-22 09:47:05.000,0.000990,0.006051,0.009918,1.003469,0.001410,0.002001,0.002469,0.00,500,0,0,0,400
2017-03-22 09:47:10.000,0.000954,0.009089,0.010635,1.003448,0.001438,0.002134,0.002481,0.00,500,0,0,0,400
2017-03-22 09:47:15.000,0.000921,0.010752,0.013580,1.003431,0.001395,0.002121,0.002387,0.00,500,0,0,0,400
2017-03-22 09:47:20.000,0.000907,0.006206,0.009448,1.003450,0.001381,0.001904,0.002452,0.00,500,0,0,0,400
2017-03-22 09:47:25.000,0.000986,0.012367,0.014204,1.003480,0.001522,0.002035,0.002398,0.00,500,0,0,0,400
2017-03-22 09:47:30.000,0.000944,0.008008,0.012045,1.003431,0.001437,0.002062,0.002428,0.00,500,0,0,0,400
2017-03-22 09:47:35.000,0.001160,0.008947,0.012024,1.003457,0.001407,0.001761,0.002383,0.00,500,0,0,0,400
2017-03-22 09:47:40.000,0.001053,0.011060,0.009292,1.003490,0.001454,0.001875,0.002405,0.00,500,0,0,0,400
2017-03-22 09:47:45.000,0.001040,0.008947,0.011308,1.003553,0.001379,0.002009,0.002466,0.00,500,0,0,0,400
2017-03-22 09:47:50.000,0.001084,0.007724,0.011785,1.003502,0.001331,0.002123,0.002428,0.00,500,0,0,0,400
2017-03-22 09:47:55.000,0.001133,0.009130,0.011972,1.003575,0.001501,0.001809,0.002463,0.00,500,0,0,0,400
2017-03-22 09:48:00.000,0.001159,0.008989,0.011005,1.003433,0.001411,0.001582,0.002431,0.00,500,0,0,0,400
2017-03-22 09:48:05.000,0.001187,0.008947,0.011972,1.003471,0.001464,0.001636,0.002450,0.00,500,0,0,0,400
2017-03-22 09:48:10.000,0.001197,0.008033,0.012138,1.003485,0.001483,0.001723,0.002397,0.00,500,0,0,0,400
2017-03-22 09:48:15.000,0.001386,0.008545,0.012105,1.005599,0.001462,0.001780,0.002380,0.00,500,0,0,0,400
2017-03-22 09:48:20.000,0.001225,0.012869,0.011972,1.004453,0.001583,0.001777,0.002449,0.00,500,0,0,0,400
2017-03-22 09:48:25.000,0.002165,0.022762,0.039921,1.118856,0.001754,0.002952,0.012525,0.00,500,0,0,0,400
2017-03-22 09:48:30.000,0.001278,0.008947,0.011972,1.003483,0.001463,0.001851,0.002372,0.00,500,0,0,0,400
2017-03-22 09:48:35.000,0.001101,0.007736,0.011972,1.003513,0.001378,0.001715,0.002360,0.00,500,0,0,0,400
2017-03-22 09:48:40.000,0.001289,0.008947,0.011972,1.003534,0.001429,0.001671,0.002442,0.00,500,0,0,0,400
2017-03-22 09:48:45.000,0.001580,0.029200,0.048119,1.045749,0.001854,0.003191,0.005950,0.00,500,0,0,0,400
2017-03-22 09:48:50.000,0.001287,0.009008,0.012048,1.003559,0.001485,0.001814,0.002411,0.00,500,0,0,0,400
2017-03-22 09:48:55.000,0.001379,0.009046,0.011972,1.003505,0.001400,0.001532,0.002385,0.00,500,0,0,0,400
2017-03-22 09:49:00.000,0.001349,0.008947,0.011972,1.003492,0.001403,0.001587,0.002342,0.00,500,0,0,0,400
2017-03-22 09:49:05.000,0.001309,0.012489,0.011972,1.005590,0.001478,0.001581,0.002415,0.00,500,0,0,0,400
2017-03-22 09:49:10.000,0.001511,0.008951,0.011475,1.003554,0.001439,0.001696,0.002364,0.00,500,0,0,0,400
2017-03-22 09:49:15.000,0.001443,0.008042,0.012067,1.003481,0.001459,0.001612,0.002410,0.00,500,0,0,0,400
2017-03-22 09:49:20.000,0.001600,0.008947,0.011972,1.006426,0.001401,0.001650,0.002377,0.00,500,0,0,0,400
2017-03-22 09:49:25.000,0.001483,0.008947,0.012002,1.005165,0.001499,0.001574,0.002436,0.00,500,0,0,0,400
2017-03-22 09:49:30.000,0.001556,0.007922,0.010978,1.005252,0.001339,0.001600,0.002420,0.00,500,0,0,0,400
2017-03-22 09:49:35.000,0.045511,1.470484,1.377437,2.057593,0.139939,0.168713,0.214133,0.00,500,0,0,0,400
2017-03-22 09:49:40.000,0.001658,0.011930,0.008979,1.003553,0.002649,0.001540,0.002413,0.00,500,0,0,0,400
2017-03-22 09:49:45.000,0.001644,0.013830,0.014965,1.004418,0.002616,0.001605,0.002319,0.00,500,0,0,0,400
2017-03-22 09:49:50.000,0.001710,0.011971,0.024450,1.003549,0.002744,0.001675,0.002350,0.00,500,0,0,0,400
2017-03-22 09:49:55.000,0.001634,0.091442,0.046233,1.003491,0.004927,0.002643,0.002432,0.00,500,0,0,0,400
2017-03-22 09:50:00.000,0.001570,0.011930,0.009121,1.003473,0.002651,0.001541,0.002334,0.00,500,0,0,0,400
2017-03-22 09:50:05.000,0.001722,0.012072,0.009083,1.003486,0.002659,0.001590,0.002302,0.00,500,0,0,0,400
2017-03-22 09:50:10.000,0.001620,0.014202,0.024152,1.003487,0.002965,0.002725,0.002381,0.00,500,0,0,0,400
2017-03-22 09:50:15.000,0.001672,0.011930,0.013507,1.005938,0.002733,0.001852,0.002402,0.00,500,0,0,0,400
2017-03-22 09:50:20.000,0.001868,0.011974,0.009244,1.006426,0.002892,0.001834,0.002337,0.00,500,0,0,0,400
2017-03-22 09:50:25.000,0.001927,0.017959,0.026120,1.006426,0.003411,0.003122,0.002304,0.00,500,0,0,0,400
2017-03-22 09:50:30.000,0.001608,0.012143,0.007469,1.003485,0.002731,0.001391,0.002307,0.00,500,0,0,0,400
2017-03-22 09:50:35.000,0.001618,0.011930,0.013381,1.003477,0.002603,0.001638,0.002327,0.00,500,0,0,0,400
2017-03-22 09:50:40.000,0.002029,0.351954,0.168293,1.015410,0.025005,0.010601,0.004052,0.00,500,0,0,0,400
2017-03-22 09:50:45.000,0.002018,0.262470,0.075401,1.024449,0.015885,0.004131,0.003328,0.00,500,0,0,0,400
2017-03-22 09:50:50.000,0.001964,0.012074,0.012952,1.005244,0.001872,0.001723,0.002321,0.00,500,0,0,0,400
2017-03-22 09:50:55.000,0.001939,0.010921,0.008979,1.003555,0.001749,0.001433,0.002299,0.00,500,0,0,0,400
2017-03-22 09:51:00.000,0.001870,0.011526,0.012123,1.004401,0.001822,0.001499,0.002347,0.00,500,0,0,0,400
2017-03-22 09:51:05.000,0.002013,0.011930,0.009016,1.006426,0.001688,0.001553,0.002316,0.00,500,0,0,0,400
2017-03-22 09:51:10.000,0.001977,0.010931,0.008324,1.006426,0.001868,0.001390,0.002296,0.00,500,0,0,0,400
2017-03-22 09:51:15.000,0.001998,0.011936,0.008979,1.003507,0.001804,0.001504,0.002253,0.00,500,0,0,0,400
2017-03-22 09:51:20.000,0.043548,1.894708,1.394688,2.066465,0.213643,0.279992,0.297170,0.00,500,0,0,0,400
2017-03-22 09:51:25.000,0.004249,0.844978,0.834030,2.031488,0.052801,0.050462,0.177752,0.00,500,0,0,0,400
2017-03-22 09:51:30.000,0.001873,0.020876,0.015915,1.005871,0.002987,0.002831,0.002294,0.00,500,0,0,0,400
2017-03-22 09:51:35.000,0.001957,0.013055,0.011314,1.004417,0.002257,0.002033,0.002295,0.00,500,0,0,0,400
2017-03-22 09:51:40.000,0.001864,0.011261,0.012191,1.003502,0.002310,0.002015,0.002340,0.00,500,0,0,0,400
2017-03-22 09:51:45.000,0.001764,0.021851,0.013586,1.006426,0.002635,0.002205,0.002312,0.00,500,0,0,0,400
2017-03-22 09:51:50.000,0.001985,0.012195,0.012105,1.006426,0.002410,0.002291,0.002297,0.00,500,0,0,0,400
2017-03-22 09:51:55.000,0.002119,0.012136,0.012173,1.005706,0.002335,0.002352,0.002317,0.00,500,0,0,0,400
