errPostCal,errPreCal,meanTemp,nStatic,xIntercept,xSlope,xTemp,yIntercept,ySlope,yTemp,zIntercept,zSlope,zTemp
0.0012587319442879472,0.011671324165982301,0.0,131,-0.0027508227231568907,0.9362008311282465,0.0,-0.021391945707183953,0.9952159794639505,0.0,-0.025716396923826993,1.0009279759950798,0.0
