errPostCal,errPreCal,meanTemp,nStatic,xIntercept,xSlope,xTemp,yIntercept,ySlope,yTemp,zIntercept,zSlope,zTemp
0.0003000467220942007,0.014445155282536837,0.0,2082,-0.02285605829715301,0.994091034363692,0.0,-0.01964051450395639,0.9976425469874345,0.0,-0.026102514995174037,0.9982917910104999,0.0
